,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230
2115,,,,,,1407.0,0.0,,,,,,0.0,,,,,,,,608.0,760.0,,20.0,512.0,,,166.56,,,,,,,0.0,,,15684.0,,,,,,0.0,,,,,,,,,,,,,0.9632558000000001,,,,,,,,36.0,,,,,,,9.0,28,0.0,,687992.0,,0.0,,,36425.4,,40.0,,32.0,,,,,,,,,239748.0,,,,,,,,,,,,,,,240.0,,,224.0,-188382.0,,,,,,1640.0,,,,36.0,,0.0,4.0,,,,,,0.0,1482530.0,374462.0,,,,,,0.0,,,0.0,9.0,,,,,374661.0,,,,2820020.0,,,,,,,60.0,,,717042.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,l7Fq9ayE15,AERks4l,,taul,1K8T,z32l,ON5Ou9e,3X0xOLn,,,Tg3l,9_Y1,vm5R,09_Q,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,JBfYVit4g8,,,,TDc_9Yi,47gc,UYBR,FzaX,p40KIAf,Al6ZaUT,C6OGkwT,LM8l689qOp,,,7P5s,02N6s8f,xwM2aC7IdeMC0,,
10065,,,,,,1547.0,7.0,,,,,,48.0,,,,,,,,236.0,295.0,,2.0,32.0,,,200.0,,,,,,,0.0,,,57282.0,,,,,,0.0,,,,,,,,,,,,,6.895962,,,,,,,,9.0,,,,,,,3.0,32,28.0,,83296.0,,0.0,,,4359.3,,0.0,,2.0,,,,,,,,,44853.0,,,,,,,,,,,,,,,88.0,,,200.0,-36619.56,,,,,,695.0,,,,90.0,,1944.0,-30.0,,,,,,0.0,62555.0,1312.0,,,,,,250.0,,,0.0,0.0,,,,,2548.0,,,,133960.0,,,,,,,28.0,,,2184.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Foxt0Go8Lb,RO12,,taul,1K8T,TyGl,Uz6iptu,n1zVHpT8NN,,,dK_l,9_Y1,rGJy,09_Q,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,,,mAjbq_f,c4pP,UYBR,FzaX,YhdMSSf,d0EEeJi,6I9thFZ,LM8l689qOp,,,Qu4f,nIGXDli,F2FyR07IdsN7I,,
9035,,,,,,952.0,7.0,,,,,,0.0,,,,,,,,136.0,170.0,,0.0,48.0,,,290.4,,,,,,,0.0,,,175362.0,,,,,,0.0,,,,,,,,,,,,,0.29395429999999995,,,,,,,,9.0,,,,,,,,50,0.0,,4025720.0,,0.0,,,204229.2,,10.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,56.0,536744.0,,,,,,560.0,,,,6.0,,16416.0,-30.0,,,,,,0.0,6430100.0,1036800.0,,,,,,30.0,,,0.0,0.0,,,,,0.0,,,,10506040.0,,,,,,,30.0,,,1262010.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,X9zgUHShse,RO12,SEuy,taul,1K8T,487l,vHHY4q6,NW71gM15FR,8OpJ9SV,smXZ,nyZz,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,GDkfB_k,,kZJtVhC,bru6,UYBR,FzaX,R4hm94s,oslk,oSyMpgG,M_8D,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,,
7289,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,2.801325,0.0,,,,,0.0,,,0.0,,,,,,,4,,,,0.0,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,6.0,,,-5317240.0,,,0.0,,,,,0.0,,,,,-20.0,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,349.44,,,,,,,,,,,,0.0,,,,,,6.0,0.0,,,,,etYt0G8EIb,RO12,,taul,1K8T,PGNs,HPUptnj,FoJylxy,,,3RLY,9_Y1,k13i,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,eGzu,7WwOAni,_CwL,UYBR,FzaX,hP0RwBA,oslk,Z_EqDjb,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,
39370,,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,8.0,,0.0,1.66802,,777600.0,,,,,,,,,14.0,,,,,6,,5.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,0.0,,,,,,,,18.0,12.0,,,,,,,,-2584120.0,345600.0,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,1209600.0,0.0,,,,,0.0,8.0,,,,178.44,,,,Yn7t0Go8Lb,RO12,,taul,1K8T,JLbT,RttJ9iC,nQUveAzAF7,,,0V3_,9_Y1,MGOA,VpdQ,,GjJ35utlTa_GNSvxxpb9ju,kIsH,,uKAI,L84s,fSKKIQdIPDXgw,,,,cUQRhe8,gqAA,UYBR,FzaX,gwjw2LX,zCkv,APgVoGr,LM8l689qOp,4n2X,,Qu4f,02N6s8f,xwM2aC7IdeMC0,,
23787,,,,,,2226.0,7.0,,,,,,1588.0,,,,,,,,540.0,675.0,,4.0,120.0,,,166.56,,,,,,,0.0,,,91662.0,,,,,,0.0,,,,,,,,,,,,,5.629139,,,,,,,,9.0,,,,,,,,78,35.0,,846128.0,,0.0,,,8715.78,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,176.0,120842.8,,,,,,1850.0,,,,24.0,,3672.0,,,,,,,0.0,1505210.0,32682.0,,,,,,7290.0,,,0.0,9.0,,,,,31626.0,,,,1759424.0,,,,,,,186.0,,,8580.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dRaq9ayE15,RO12,SEuy,taul,1K8T,TyGl,FeT47iP,glRBFJT8NN,zKXDSMg,smXZ,jrUy,9_Y1,vm5R,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,CrNX,,AUPkbtE,,mAjbq_f,9eg8,UYBR,AU8pNoi,yALQDfL,d0EEeJi,OMt7e4L,M_8D,,kG3k,7P5s,nIGXDli,F2FyR07IdsN7I,am7c,
248,,,,,,315.0,0.0,,,,,,0.0,,,,,,,,180.0,225.0,,4.0,64.0,,,253.52,,,,,,,0.0,,,5266080.0,,,,,,0.0,,,,,,,,,,,,,3.6421699999999997,,,,,,,,9.0,,,,,,,,18,0.0,,2375240.0,,0.0,,,149592.9,,15.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,48.0,-11169.0,,,,,,725.0,,,,90.0,,0.0,4.0,,,,,,0.0,3196575.0,938264.0,,,,,,0.0,,,0.0,9.0,,,,,1209600.0,,,,10252440.0,,,,,,,24.0,,,518400.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,192.0,,,tr0Wq69cTy,RO12,,taul,1K8T,0Xwj,gwY4NQF,_jTP8ioIlJ,,,Y8Xa,HLqf,Px52,VpdQ,zm5i,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,mDWm,UYBR,FzaX,t5EoLzk,oslk,ag5iNPX,LM8l689qOp,,,PM2D,RAYp,F2FyR07IdsN7I,,
30714,,,,,,518.0,0.0,,,,,,0.0,,,,,,,,120.0,150.0,,8.0,128.0,,,186.64,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.5789360000000001,,,,,,,,9.0,,,,,,,,26,0.0,,1382400.0,,0.0,,,229831.8,,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,16.0,139666.4,,,,,,480.0,,,,0.0,,0.0,4.0,,,,,,0.0,2563520.0,2764800.0,,,,,,0.0,,,0.0,9.0,,,,,2419200.0,,,,10345200.0,,,,,,,12.0,,,3110400.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xOXr4RXktW,RO12,,taul,1K8T,0Xwj,K7q6hIp,NBVUlxabJhR17,,,Phiv,HLqf,TFSW,09_Q,zm5i,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,L84s,CrNX,,,,NGZ_12K,uAgP,UYBR,,2DU0qVH,d0EEeJi,nLpCvKT,,,,Xa3G,nIGXDli,F2FyR07IdsN7I,,
5488,,,,,,1239.0,14.0,,,,,,412.0,,,,,,,,164.0,205.0,,0.0,72.0,,,220.08,,,,,,,0.0,,,2413224.0,,,,,,0.0,,,,,,,,,,,,,6.289468,,,,,,,,18.0,,,,,,,3.0,58,119.0,,2441088.0,,0.0,,,144510.9,,25.0,,4.0,,,,,,,,,1233.0,,,,,,,,,,,,,,,56.0,,,56.0,167708.4,,,,,,475.0,,,,36.0,,6399.0,,,,,,,0.0,4948985.0,766290.0,,,,,,185.0,,,0.0,0.0,,,,,0.0,,,,9780680.0,,,,,,,24.0,,,593100.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,342.0,,,dRarjIK12c,RO12,,taul,1K8T,487l,LJSqkpJ,glRBFJT8NN,,,Th7L,9_Y1,7WNq,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,Grjv,cJvF,FzaX,5LLYjZW,oslk,4IrA9vx,jySVZNlOJy,,,WqMG,RAYp,F2FyR07IdsN7I,am7c,
22892,,,,,,1204.0,0.0,,,,,,12.0,,,,,,,,152.0,190.0,,2.0,152.0,,,220.08,,,,,,,0.0,,,1098042.0,,,,,,0.0,,,,,,,,,,,,,3.6643879999999998,,,,,,,,9.0,,,,,,,,152,0.0,,1401672.0,,0.0,,,137196.9,,0.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,24.0,-149635.2,,,,,,715.0,,,,18.0,,163242.0,6.0,,,,,,0.0,1626620.0,2960060.0,,,,,,0.0,,,0.0,18.0,,,,,604800.0,,,,10351400.0,,,,,,,14.0,,,2545686.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,210.0,,,JMGq9aXt5a,2Knk1KF,SEuy,taul,1K8T,JLbT,VcWMqdZ,KyxX4chnKM,4_jeWqS,smXZ,o_4o,9_Y1,Y9Bl,09_Q,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,hHYDJ5l,,XTbPUYD,Jz3e,UYBR,OFWH,dBlvOIl,oslk,_83OEra,LM8l689qOp,,kG3k,uWr3,RAYp,55YFVY9,am7c,
14848,,,,,,1498.0,7.0,,,,,,1240.0,,,,,,,,184.0,230.0,,8.0,56.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.8376415,,,,,,,,9.0,,,,,,,,64,308.0,,2481472.0,,0.0,,,29291.85,,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,88.0,62348.0,,,,,,700.0,,,,0.0,,59823.0,-28.0,,,,,,0.0,4147675.0,146938.0,,,,,,11405.0,,,0.0,9.0,,,,,862022.0,,,,5080960.0,,,,,,,48.0,,,342318.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,174.0,,,75lTmBtFkL,RO12,,taul,1K8T,F9g8,47WdmQ4,6uerj6GG35,ZtnJl6A,,ghdu,9_Y1,47ra,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,h5rcQEX,,mAjbk_S,c7Qk,cJvF,FzaX,w97ARL_,oslk,hqk7qqc,LM8l689qOp,,ELof,rgKb,RAYp,F2FyR07IdsN7I,am7c,
10496,,,,,,672.0,7.0,,,,,,2668.0,,,,,,,,72.0,90.0,,2.0,0.0,,,220.48,,,,,,,0.0,,,171366.0,,,,,,0.0,,,,,,,,,,,,,1.478744,,,,,,,,18.0,,,,,,,3.0,112,49.0,,49696.0,,0.0,,,12597.78,,0.0,,0.0,,,,,,,,,50637.0,,,,,,,,,,,,,,,8.0,,,16.0,21755.28,,,,,,210.0,,,,84.0,,40527.0,0.0,,,,,,0.0,23360.0,0.0,,,,,,1085.0,,,0.0,18.0,,,,,38668.0,,,,157780.0,,,,,,,4.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,210.0,,,M5vt0Gdc_a,2Knk1KF,,taul,1K8T,4fje,wrRuXRS,Gai9lEF2Fr,FTPSDm8,,2QBv,9_Y1,cyKH,09_Q,69fI,me75fM6ugJ,kIsH,,g5HH,L84s,XfqtO3UdzaXh_,,FhzQbPB,,11p4mKe,h24V,cJvF,FzaX,dNs0Q3K,oslk,4wZOTZB,LM8l689qOp,,,me1d,RAYp,55YFVY9,am7c,
13363,,,,,,1239.0,7.0,,,,,,128.0,,,,,,,,388.0,485.0,,8.0,56.0,,,133.12,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,0.05938902,,,,,,,,18.0,,,,,,,3.0,56,14.0,,302184.0,,0.0,,,5343.15,,0.0,,10.0,,,,,,,,,294951.0,,,,,,,,,,,,,,,72.0,,,104.0,90378.0,,,,,,1085.0,,,,0.0,,4419.0,32.0,,,,,,0.0,841225.0,37220.0,,,,,,2555.0,,,0.0,0.0,,,,,118909.0,,,,967056.0,,,,,,,144.0,,,102816.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,348.0,,,4e7gUH7IEC,RO12,,taul,1K8T,KXDt,eYPJuq4,FoJylxy,JR3mEjx,,iGjx,9_Y1,1Bp0,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,Fra1ZMv,,TDceha3,oku4,cJvF,AU8pNoi,42Uv66D,oslk,_BMKSUK,LM8l689qOp,,ELof,WqMG,RAYp,F2FyR07IdsN7I,am7c,
21967,,,,,,826.0,7.0,,,,,,28.0,,,,,,,,28.0,35.0,,0.0,8.0,,,253.52,,,,,,,0.0,,,696504.0,,,,,,0.0,,,,,,,,,,,,,3.7457809999999996,,,,,,,,9.0,,,,,,,,86,0.0,,0.0,,0.0,,,92262.59,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,812888.0,,,,,,315.0,,,,12.0,,123561.0,,,,,,,0.0,786295.0,7032.0,,,,,,5.0,,,0.0,18.0,,,,,0.0,,,,1107436.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,132.0,,,tr0gUH7ejg,RO12,SEuy,taul,1K8T,0Xwj,SkI4ewH,NBVUlxabJhR17,K8yAyLz,smXZ,irEM,HLqf,m_h1,sJzTlal,sYC_,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,SRF8Pcy,,beK4AFX,BIXf,UYBR,FzaX,wIfOw16,oslk,PXpQv5o,jySVZNlOJy,,kG3k,WqMG,RAYp,F2FyR07IdsN7I,am7c,
30514,,,,,,798.0,0.0,,,,,,0.0,,,,,,,,656.0,820.0,,20.0,136.0,,,166.56,,,,,,,0.0,,,68424.0,,,,,,9.0,,,,,,,,,,,,,1.355693,,,,,,,,9.0,,,,,,,3.0,16,0.0,,1352496.0,,0.0,,,11021.52,,30.0,,16.0,,,,,,,,,867750.0,,,,,,,,,,,,,,,224.0,,,368.0,176872.8,,,,,,1680.0,,,,30.0,,0.0,-28.0,,,,,,16.0,1706335.0,129530.0,,,,,,0.0,,,0.0,0.0,,,,,323260.0,,,,2540000.0,,,,,,,164.0,,,235668.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,,75lq9ayfAo,RO12,,taul,1K8T,0Xwj,b3hzK_h,yiXTc3CbD1,,,6WeP,HLqf,F_Lu,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,L84s,CrNX,,,,NGZ_12K,W29H,UYBR,FzaX,5ZxwK1R,d0EEeJi,76vS2J1,LM8l689qOp,,,TNEC,02N6s8f,F2FyR07IdsN7I,,
3836,,,,,,224.0,0.0,,,,,,0.0,,,,,,,,56.0,70.0,,0.0,0.0,,,190.0,,,,,,,0.0,,,52512.0,,,,,,0.0,,,,,,,,,,,,,5.1572309999999995,,,,,,,,9.0,,,,,,,3.0,22,0.0,,6101408.0,,0.0,,,238265.4,,5.0,,2.0,,,,,,,,,384270.0,,,,,,,,,,,,,,,16.0,,,16.0,-2257.428,,,,,,360.0,,,,18.0,,0.0,4.0,,,,,,0.0,4948910.0,0.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,8114240.0,,,,,,,14.0,,,858402.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,GcUt0G8rTN,RO12,,taul,1K8T,wOc1,_3J0EW7,7ruFuE4,,,xklo,9_Y1,e7QV,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAja5EA,p2M1,UYBR,FzaX,Q_h871e,oslk,7zTdByr,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,
13738,,,,,,1078.0,7.0,,,,,,2408.0,,,,,,,,132.0,165.0,,0.0,40.0,,,220.08,,,,,,,0.0,,,8272500.0,,,,,,0.0,,,,,,,,,,,,,4.883785,,,,,,,,9.0,,,,,,,,52,28.0,,352048.0,,0.0,,,144030.9,,40.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,8.0,132870.4,,,,,,620.0,,,,96.0,,4464.0,-20.0,,,,,,0.0,1123160.0,630732.0,,,,,,1340.0,,,0.0,9.0,,,,,0.0,,,,10615800.0,,,,,,,6.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,384.0,,,HrWq9aXt5a,RO12,,taul,1K8T,ZSv9,9GJGgoz,JQFeOYK,8DWE_fe,,PJFh,9_Y1,Y9Bl,VpdQ,IYzP,Kxdu,kIsH,,uKAI,Mtgm,FMSzZ91zL2,,kpX8Pcy,,TDcEYQ6,JIpy,cJvF,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,ELof,uWr3,6fzt,SbOd7O8ky1wGNxp0Arj0Xs,mj86,
39672,,,,,,812.0,7.0,,,,,,316.0,,,,,,,,228.0,285.0,,8.0,128.0,,,133.12,,,,,,,0.0,,,90948.0,,,,,,0.0,,,,,,,,,,,,,4.461226,,,,,,,,18.0,,,,,,,6.0,74,77.0,,2833376.0,,0.0,,,38749.2,,5.0,,10.0,,,,,,,,,30198.0,,,,,,,,,,,,,,,40.0,,,80.0,202456.0,,,,,,1070.0,,,,18.0,,13023.0,-28.0,,,,,,0.0,2372170.0,358692.0,,,,,,115.0,,,0.0,18.0,,,,,1322797.0,,,,4297200.0,,,,,,,44.0,,,307152.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xddq9ayfAo,RO12,,taul,1K8T,lK27,RACno_n,S85YZxYiez,KzO2vjy,,PXm2,9_Y1,000J,09_Q,haYg,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,4hRGtLh,,kq0IkyT,xcYG,cJvF,FzaX,9wyAk0_,oslk,axPodIn,LM8l689qOp,,ELof,7P5s,RAYp,F2FyR07IdsN7I,am7c,
37089,,,,,,21.0,0.0,,,,,,0.0,,,,,,,,32.0,40.0,,0.0,24.0,,,297.52,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.697501,,,,,,,,9.0,,,,,,,,14,0.0,,1095144.0,,0.0,,,833949.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,8.0,185087.6,,,,,,60.0,,,,0.0,,0.0,-10.0,,,,,,0.0,6205500.0,2281960.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,10075880.0,,,,,,,8.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,180.0,,,FoxgUHSK8h,RO12,,taul,1K8T,ssAy,XPJvY8M,Cy0RhGn,,,gMVu,9_Y1,RVjC,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kq0dQfu,YihF,UYBR,,nNRvOIl,oslk,VVjqhZX,,,,FSa2,RAYp,F2FyR07IdsN7I,,
21026,,,,,,1190.0,7.0,,,,,,88.0,,,,,,,,228.0,285.0,,0.0,136.0,,,20.08,,,,,,,0.0,,,7061880.0,,,,,,0.0,,,,,,,,,,,,,1.7235630000000002,,,,,,,,9.0,,,,,,,3.0,32,0.0,,970696.0,,9.0,,,130242.0,,30.0,,0.0,,,,,,,,,10818.0,,,,,,,,,,,,,,,32.0,,,40.0,81733.6,,,,,,730.0,,,,102.0,,1350.0,4.0,,,,,,40.0,2076485.0,913066.0,,,,,,265.0,,,6.0,9.0,,,,,0.0,,,,10301120.0,,,,,,,24.0,,,0.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,276.0,,,Ie5gUH7IEC,RO12,,taul,1K8T,TyGl,tAqCzkM,LGk3GNC3u14shA_j3Eb,,,jLjs,9_Y1,DmlN,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,uLA93tJ,cJvF,FzaX,SGlOtFs,oslk,JcMz_Kt,LM8l689qOp,,,w_Ub,RAYp,F2FyR07IdsN7I,,
20160,,,,,,315.0,7.0,,,,,,64.0,,,,,,,,64.0,80.0,,10.0,40.0,,,166.56,,,,,,,0.0,,,7236.0,,,,,,0.0,,,,,,,,,,,,,3.053194,,,,,,,,9.0,,,,,,,3.0,32,21.0,,23832.0,,0.0,,,10971.36,,10.0,,2.0,,,,,,,,,2892.0,,,,,,,,,,,,,,,40.0,,,32.0,-2377.284,,,,,,150.0,,,,18.0,,4050.0,8.0,,,,,,0.0,1825.0,112714.0,,,,,,40.0,,,0.0,9.0,,,,,64743.0,,,,312060.0,,,,,,,2.0,,,37620.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,306.0,,,1JGr4RKzJV,RO12,,taul,1K8T,NHzE,0v27GMk,IG_G867,,,g7ag,9_Y1,DtNL,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,ipbN,UYBR,qxDb,YBh0nTz,oslk,J_tzF_Q,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,
34901,,0.0,0.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,24.0,,100736.0,,,,48.0,,,0.0,,5382.66,80.0,,,0.0,,,,,8.0,,0.0,0.7177954000000001,,40097.97,,,,,,,,,224.0,,,,,6,,40.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,12.0,,,,,,,,135.0,90.0,,,,,,,,-2835352.0,152204.0,54.0,,,,,,,0.0,,,,-20.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,156123.0,,,,,,,,0.0,,,,,,0.0,0.0,5.0,,,,,16774.0,0.0,,,,193.68,324.0,,,DHeq9ayfAo,RO12,,ev6I,1K8T,TyGl,FJDupBg,CdPgMY1Z52,,,2CjI,9_Y1,QBpP,VpdQ,,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,Mtgm,E1aAZ0x7vd,,,,pMWBi3w,41pY,UYBR,FzaX,OYHoGfM,QKW8DRm,RlTh9x_,LM8l689qOp,4n2X,,7P5s,vJ_w8kB,WfJYmPMksSqa1pajvfG,,
32047,,,,,,1414.0,14.0,,,,,,4404.0,,,,,,,,136.0,170.0,,0.0,8.0,,,220.08,,,,,,,0.0,,,321066.0,,,,,,0.0,,,,,,,,,,,,,0.3039949,,,,,,,,36.0,,,,,,,3.0,166,1057.0,,5527032.0,,0.0,,,123930.6,,0.0,,0.0,,,,,,,,,1638.0,,,,,,,,,,,,,,,32.0,,,64.0,349324.0,,,,,,850.0,,,,24.0,,46728.0,-30.0,,,,,,0.0,8972800.0,102988.0,,,,,,685.0,,,0.0,27.0,,,,,0.0,,,,10361800.0,,,,,,,42.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,2jiWq69cTy,2Knk1KF,SEuy,taul,1K8T,8qEx,z8FFUfi,Yi49a6G,XYu9TCh,smXZ,mtMU,9_Y1,0A_v,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,t9tfR5K,,XTbqizz,dlF8,UYBR,FzaX,J9K8hdx,oslk,NkZ2pc5,jySVZNlOJy,,xG3x,PM2D,RAYp,TCU50_Yjmm6GIBZ0lL_,,
38509,,,,,,798.0,7.0,,,,,,3180.0,,,,,,,,124.0,155.0,,2.0,0.0,,,343.76,,,,,,,0.0,,,7213020.0,,,,,,0.0,,,,,,,,,,,,,2.342235,,,,,,,,27.0,,,,,,,3.0,140,35.0,,1824008.0,,0.0,,,231229.8,,25.0,,0.0,,,,,,,,,504.0,,,,,,,,,,,,,,,32.0,,,24.0,80814.0,,,,,,500.0,,,,84.0,,82944.0,16.0,,,,,,0.0,3692075.0,0.0,,,,,,110.0,,,0.0,18.0,,,,,604800.0,,,,10402360.0,,,,,,,18.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,252.0,,,4e7gUH7IEC,onTuEhrJJQy_H3IHkZku5AFczhYGqxJ890,SEuy,taul,1K8T,TyGl,fqeOwLG,yLQX8HOoy1,BLup4o8,smXZ,OoWg,9_Y1,1Bp0,09_Q,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,ayb11ex,,_JdcICD,enDx,UYBR,qxDb,fxJmel6,oslk,WfsWw2A,LM8l689qOp,,kG3k,WqMG,ZI9m,iyHGyLCEkQ,am7c,
