Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,0
,,,,,1001.0,14.0,,,,,,124.0,,,,,,,,164.0,205.0,,8.0,112.0,,,166.56,,,,,,,0.0,,,686370.0,,,,,,0.0,,,,,,,,,,,,,2.38026,,,,,,,,36.0,,,,,,,6.0,50,0.0,,1609952.0,,0.0,,,32876.1,,0.0,,14.0,,,,,,,,,28287.0,,,,,,,,,,,,,,,64.0,,,96.0,-1541352.0,,,,,,435.0,,,,24.0,,56961.0,-18.0,,,,,,0.0,161125.0,210882.0,,,,,,2385.0,,,0.0,0.0,,,,,474901.0,,,,2011744.0,,,,,,,8.0,,,297786.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1nlTmBtueT,RO12,,taul,1K8T,AnrR,lCpXix1,0IWZqtp,jhoHyD6,,6Ud5,9_Y1,c2JP,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,Mtgm,CrNX,,LHqMW0E,,mAjbq_f,9nGL,cJvF,FzaX,SpphYOO,d0EEeJi,WADn5d_,LM8l689qOp,,ELof,rgKb,nIGXDli,F2FyR07IdsN7I,,,-1
0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,3.197394,0.0,,,,,0.0,,,0.0,,,,,,,4,,,,0.0,,,,,,,,,0.0,7.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,6.0,,,-875100.0,,,0.0,,,,,0.0,,,,,-20.0,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,294.24,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,144.0,,,dTGmfo8zhV,RO12,,taul,1K8T,ssAy,25Ax0bI,KcR1XI2VFT,,,J38u,9_Y1,wGwL,sJzTlal,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,eGzu,7Wwvby0,Q3wX,cJvF,FzaX,8c868SY,oslk,PQROEra,LM8l689qOp,,,wX53,RAYp,F2FyR07IdsN7I,,,-1
,,,,,700.0,7.0,,,,,,320.0,,,,,,,,88.0,110.0,,0.0,32.0,,,254.32,,,,,,,0.0,,,1289580.0,,,,,,0.0,,,,,,,,,,,,,0.802179,,,,,,,,9.0,,,,,,,,70,0.0,,3168040.0,,0.0,,,204990.0,,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,40.0,243943.2,,,,,,440.0,,,,18.0,,4410.0,-18.0,,,,,,0.0,3121480.0,530394.0,,,,,,2260.0,,,0.0,9.0,,,,,0.0,,,,6328360.0,,,,,,,16.0,,,14736.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,NESt0G8EIb,RO12,,taul,1K8T,wOc1,VjLN8e1,FnsM3zO,,,BI77,9_Y1,k13i,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kZJs2nh,sx8P,UYBR,FzaX,ZN3fSEp,oslk,DrA79_c,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,,-1
,,,,,26810.0,0.0,,,,,,0.0,,,,,,,,7264.0,9080.0,,2.0,2008.0,,,220.08,,,,,,,0.0,,,2638752.0,,,,,,0.0,,,,,,,,,,,,,5.757317,,,,,,,,18.0,,,,,,,3.0,24,0.0,,249360.0,,0.0,,,4791.33,,1470.0,,44.0,,,,,,,,,712305.0,,,,,,,,,,,,,,,48.0,,,1144.0,-22888.72,,,,,,15250.0,,,,3174.0,,0.0,4.0,,,,,,0.0,2388165.0,1513536.0,,,,,,0.0,,,0.0,9.0,,,,,554435.0,,,,9803760.0,,,,,,,1154.0,,,1933542.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,282.0,,,5_lq9aXt5a,RO12,,taul,1K8T,TLkP,gOh12QB,lGXpFd_2Rf,,,4Ueo,9_Y1,Y9Bl,sJzTlal,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,tTk8,cJvF,FzaX,JAbv48t,oslk,3OgRt2K,LM8l689qOp,,,uWr3,RAYp,F2FyR07IdsN7I,,,-1
,,,,,4452.0,14.0,,,,,,84.0,,,,,,,,1660.0,2075.0,,54.0,648.0,,,246.8,,,,,,,0.0,,,149310.0,,,,,,0.0,,,,,,,,,,,,,6.696219,,,,,,,,18.0,,,,,,,6.0,62,14.0,,1781560.0,,0.0,,,24389.85,,115.0,,134.0,,,,,,,,,1845.0,,,,,,,,,,,,,,,592.0,,,824.0,-88279.6,,,,,,6030.0,,,,18.0,,7740.0,4.0,,,,,,0.0,1552215.0,507598.0,,,,,,125.0,,,0.0,18.0,,,,,315511.0,,,,3805616.0,,,,,,,276.0,,,517038.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,wx50AqAqGL,RO12,SEuy,taul,1K8T,JLbT,EKR938I,26ys3iG1yb,V294sos,smXZ,nyZz,9_Y1,RVjC,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,fcg7KU4,,kZJzCaJ,bru6,UYBR,OFWH,OrnLfvc,oslk,1J2cvxe,M_8D,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,1344.0,7.0,,,,,,548.0,,,,,,,,156.0,195.0,,4.0,64.0,,,166.56,,,,,,,0.0,,,60648.0,,,,,,0.0,,,,,,,,,,,,,4.596667,,,,,,,,9.0,,,,,,,3.0,34,14.0,,728464.0,,0.0,,,24779.55,,0.0,,20.0,,,,,,,,,107499.0,,,,,,,,,,,,,,,48.0,,,96.0,-1620200.0,,,,,,705.0,,,,36.0,,711.0,-22.0,,,,,,0.0,431135.0,165766.0,,,,,,125.0,,,0.0,0.0,,,,,104153.0,,,,1313772.0,,,,,,,6.0,,,349002.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,DHegUHXZeb,RO12,,taul,1K8T,JLbT,9aJo7aV,J1MZ1kd,,,AgVB,9_Y1,LqKm,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,Mtgm,CrNX,,,,mAjbq_f,wAtz,cJvF,FzaX,YTCE3jb,d0EEeJi,55QdJOM,LM8l689qOp,,,453m,nIGXDli,F2FyR07IdsN7I,,,-1
,,,,,1078.0,7.0,,,,,,204.0,,,,,,,,160.0,200.0,,0.0,16.0,,,195.92,,,,,,,0.0,,,3450180.0,,,,,,0.0,,,,,,,,,,,,,2.504166,,,,,,,,9.0,,,,,,,,54,7.0,,104888.0,,0.0,,,70594.8,,15.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,48.0,1071984.0,,,,,,495.0,,,,54.0,,7029.0,30.0,,,,,,0.0,4112535.0,102084.0,,,,,,1175.0,,,0.0,0.0,,,,,0.0,,,,6776200.0,,,,,,,38.0,,,51570.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,N_vrjIXt5a,RO12,SEuy,taul,1K8T,vsvk,itE48fK,_jTP8ioIlJ,XNXvtgY,smXZ,0iyF,9_Y1,EKFb,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,oSeUiCJ,,mAjbk_S,jtMm,UYBR,FzaX,aAJYH7D,oslk,nDh2fT4,LM8l689qOp,,kG3k,5Acm,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,1883.0,7.0,,,,,,488.0,,,,,,,,140.0,175.0,,4.0,152.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.363811,,,,,,,,18.0,,,,,,,,38,14.0,,7936.0,,0.0,,,8457.18,,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,16.0,-241621.2,,,,,,1295.0,,,,0.0,,6750.0,14.0,,,,,,0.0,41835.0,34956.0,,,,,,50.0,,,0.0,9.0,,,,,5397.0,,,,117928.0,,,,,,,20.0,,,15870.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,228.0,,,8Knvyx875g,RO12,,taul,1K8T,pGTb,fLzAmkt,C_uQoStwYE,,,IPRM,9_Y1,3NyY,sJzTlal,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,z0Lc,UYBR,FzaX,TE7NqhB,oslk,7_Nj7qz,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,,-1
,,,,,161.0,0.0,,,,,,0.0,,,,,,,,8.0,10.0,,0.0,8.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,6.487503,,,,,,,,9.0,,,,,,,3.0,36,0.0,,0.0,,0.0,,,9470.4,,0.0,,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,0.0,-345755.2,,,,,,70.0,,,,0.0,,981.0,6.0,,,,,,0.0,0.0,1004.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,4300.0,,,,,,,0.0,,,3438.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1PnOj1KVEH,AERks4l,,taul,1K8T,0Xwj,lelxXwC,ELRUn57,,,qSzu,HLqf,_KXv,VpdQ,y6dw,me75fM6ugJ,sBgB,,uKAI,L84s,XfqtO3UdzaXh_,,,,XTbPUYD,ZOIJ,cJvF,FzaX,meWC5vH,oslk,1VXmuYm,LM8l689qOp,,,kwS7,RAYp,F2FcTt7IdMT_v,,,-1
,,,,,1036.0,7.0,,,,,,2464.0,,,,,,,,164.0,205.0,,0.0,48.0,,,220.08,,,,,,,0.0,,,3267000.0,,,,,,0.0,,,,,,,,,,,,,1.084597,,,,,,,,18.0,,,,,,,3.0,42,0.0,,2563704.0,,0.0,,,163831.8,,20.0,,4.0,,,,,,,,,259770.0,,,,,,,,,,,,,,,48.0,,,32.0,294278.4,,,,,,520.0,,,,54.0,,7803.0,,,,,,,0.0,5408750.0,496544.0,,,,,,10880.0,,,0.0,9.0,,,,,0.0,,,,10401200.0,,,,,,,32.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,4e7gUH7IEC,AERks4l,,taul,1K8T,ekye,3FCrXBz,AnFl2Mwxzd,,,npev,9_Y1,bJXB,VpdQ,zm5i,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,fnfcPDe,,,,NGZf5u4,2JkoSPb,cJvF,FzaX,oatipLp,QKW8DRm,RsCQLlz,LM8l689qOp,,,w_Ub,vJ_w8kB,xwM2aC7IdeMC0,,,1
,,,,,1498.0,7.0,,,,,,3572.0,,,,,,,,148.0,185.0,,2.0,16.0,,,179.92,,,,,,,0.0,,,6738600.0,,,,,,0.0,,,,,,,,,,,,,3.640675,,,,,,,,18.0,,,,,,,3.0,50,21.0,,2073600.0,,0.0,,,91711.8,,10.0,,2.0,,,,,,,,,81369.0,,,,,,,,,,,,,,,24.0,,,24.0,95921.6,,,,,,800.0,,,,90.0,,33687.0,,,,,,,0.0,3373470.0,121328.0,,,,,,3465.0,,,0.0,9.0,,,,,29638.0,,,,9178760.0,,,,,,,28.0,,,25404.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,288.0,,,py5rEyXktW,RO12,,taul,1K8T,JLbT,T7cp9gW,V_KvNzO,KzOBeci,,Osk9,9_Y1,SkZj,VpdQ,haYg,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,0oyGC5H,,XTbPUYD,OrBx,UYBR,AU8pNoi,9Hi6hzI,oslk,93cqqb8,M_8D,,ELof,Aoh3,RAYp,F2FyR07IdsN7I,mj86,,-1
0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,10.0,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,,1.233711,0.0,,,,,0.0,,,0.0,,,,,,,4,,,,0.0,,,,,,,,,0.0,7.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,6.0,,,0.0,,,0.0,,,,,0.0,,,,,-20.0,,,0.0,,0.0,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,496.16,,,,,,,,,,,,0.0,,,,,,6.0,0.0,,,,,IXSgUHShse,RO12,,taul,1K8T,yMvB,kjvBmIU,r83_sZi,,,vvGC,9_Y1,RVjC,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,eGzu,mAj3FSW,TgHo,UYBR,FzaX,1vNmS85,oslk,MkQldxq,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,-1
,,,,,735.0,7.0,,,,,,28.0,,,,,,,,140.0,175.0,,2.0,16.0,,,220.08,,,,,,,0.0,,,6214920.0,,,,,,0.0,,,,,,,,,,,,,6.9671009999999995,,,,,,,,9.0,,,,,,,3.0,40,0.0,,2764800.0,,0.0,,,223857.9,,20.0,,0.0,,,,,,,,,44280.0,,,,,,,,,,,,,,,32.0,,,32.0,140392.0,,,,,,530.0,,,,84.0,,126.0,-30.0,,,,,,0.0,4400465.0,103070.0,,,,,,40.0,,,0.0,9.0,,,,,604800.0,,,,10634600.0,,,,,,,22.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,240.0,,,tr0rEyXktW,RO12,,taul,1K8T,z32l,T7cp9gW,LJF4fPp,,,c_SS,9_Y1,xQ2A,VpdQ,43pnToF,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,gvA6,UYBR,FzaX,9Hi6hzI,oslk,93cqqb8,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,-1
,,,,,819.0,14.0,,,,,,84.0,,,,,,,,124.0,155.0,,0.0,88.0,,,253.52,,,,,,,0.0,,,518400.0,,,,,,0.0,,,,,,,,,,,,,3.8320870000000005,,,,,,,,18.0,,,,,,,,58,0.0,,2751616.0,,0.0,,,223840.2,,0.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,32.0,33683.0,,,,,,500.0,,,,6.0,,3177.0,34.0,,,,,,0.0,4302640.0,1732274.0,,,,,,90.0,,,0.0,0.0,,,,,0.0,,,,10010480.0,,,,,,,22.0,,,2073600.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,276.0,,,1JGr4RKzJV,RO12,SEuy,taul,1K8T,487l,abw4Qlt,LJF4fPp,A40zpxy,smXZ,yfpF,9_Y1,DtNL,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,xX5uOX3,,kq0n8Bj,BY9S,UYBR,FzaX,TE70nTz,oslk,upQAKIt,jySVZNlOJy,,kG3k,FSa2,RAYp,F2FyR07IdsN7I,am7c,,-1
,,,,,959.0,7.0,,,,,,24.0,,,,,,,,0.0,0.0,,,0.0,,,253.52,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.338389,,,,,,,,9.0,,,,,,,,74,0.0,,0.0,,0.0,,,117798.3,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,20.0,,,,0.0,,18585.0,4.0,,,,,,0.0,0.0,0.0,,,,,,5.0,,,0.0,18.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,8Knvyx875g,RO12,SEuy,taul,1K8T,pGTb,PyebXKa,itSGh3t,vrBHeY1,smXZ,A0ND,9_Y1,MBhA,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,0or7zUO,,mAjbk_S,rSdj,UYBR,FzaX,ZS8OtFs,oslk,e2t7A2G,LM8l689qOp,,kG3k,WqMG,RAYp,F2FyR07IdsN7I,,,-1
,,,,,1043.0,14.0,,,,,,876.0,,,,,,,,172.0,215.0,,2.0,40.0,,,300.48,,,,,,,0.0,,,2374212.0,,,,,,0.0,,,,,,,,,,,,,1.361034,,,,,,,,18.0,,,,,,,,36,693.0,,3172032.0,,0.0,,,123638.4,,15.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,48.0,216576.0,,,,,,700.0,,,,54.0,,33525.0,12.0,,,,,,0.0,6210900.0,245472.0,,,,,,275.0,,,0.0,9.0,,,,,46585.0,,,,10016040.0,,,,,,,34.0,,,731532.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HrWrjIXt5a,RO12,,taul,1K8T,lK27,3ZjbFkF,yLQAOyh7V8,,,MB3D,9_Y1,xQ2A,09_Q,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,gvA6,UYBR,FzaX,eTk1UQz,oslk,sd7w991,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,-1
,,,,,1652.0,14.0,,,,,,412.0,,,,,,,,364.0,455.0,,6.0,120.0,,,200.0,,,,,,,0.0,,,27894.0,,,,,,0.0,,,,,,,,,,,,,4.340739,,,,,,,,18.0,,,,,,,6.0,54,70.0,,347752.0,,0.0,,,17387.01,,5.0,,12.0,,,,,,,,,78975.0,,,,,,,,,,,,,,,80.0,,,128.0,-72192.0,,,,,,905.0,,,,42.0,,333.0,30.0,,,,,,0.0,331795.0,95042.0,,,,,,160.0,,,0.0,27.0,,,,,86086.0,,,,740780.0,,,,,,,92.0,,,131448.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HrWq9aXt5a,RO12,,taul,1K8T,L80O,rq8w8DQ,nQU2P_OLn0,2rMxq7b,,Xw7x,9_Y1,Y9Bl,VpdQ,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,2f9yuIm,,11p4mKe,twLy,cJvF,FzaX,Eu2AM23,oslk,Js1KSUK,LM8l689qOp,,ELof,uWr3,RAYp,F2FyR07IdsN7I,am7c,,-1
,,,,,994.0,0.0,,,,,,136.0,,,,,,,,124.0,155.0,,2.0,16.0,,,275.6,,,,,,,0.0,,,4380924.0,,,,,,0.0,,,,,,,,,,,,,1.907285,,,,,,,,18.0,,,,,,,,44,0.0,,4546440.0,,0.0,,,16782.87,,5.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,40.0,24447.56,,,,,,735.0,,,,72.0,,43254.0,,,,,,,0.0,2529640.0,19696.0,,,,,,0.0,,,0.0,9.0,,,,,2217628.0,,,,7470680.0,,,,,,,16.0,,,118854.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Ie5gUH7IEC,RO12,,taul,1K8T,0Xwj,tdseUDx,itSGh3t,,,WF7N,HLqf,1Bp0,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,L84s,CrNX,,,,mAjbq_f,ZyRC,cJvF,,dZDTSeD,d0EEeJi,L57NDpz,,,,WqMG,nIGXDli,F2FyR07IdsN7I,,,-1
,,,,,399.0,0.0,,,,,,912.0,,,,,,,,52.0,65.0,,0.0,8.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.048921,,,,,,,,36.0,,,,,,,,66,0.0,,45944.0,,0.0,,,4291.47,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,72.0,3875.1440000000002,,,,,,110.0,,,,0.0,,16047.0,-30.0,,,,,,0.0,3470.0,3122.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,33200.0,,,,,,,4.0,,,1812.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,dRarjIK12c,RO12,SEuy,taul,1K8T,pGTb,3fI4jEC,UFIdC8I,L12Todt,smXZ,Th7L,9_Y1,7WNq,,hAFG,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,KZZXylT,,XTbPUYD,Grjv,cJvF,FzaX,pHXYlW4,oslk,wYv2Oqu,LM8l689qOp,,xG3x,WqMG,RAYp,F2FyR07IdsN7I,mj86,,-1
,,,,,1393.0,7.0,,,,,,1484.0,,,,,,,,188.0,235.0,,6.0,128.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,2.853236,,,,,,,,18.0,,,,,,,,38,294.0,,2297872.0,,0.0,,,55575.3,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,56.0,378774.0,,,,,,690.0,,,,0.0,,9927.0,-28.0,,,,,,0.0,3156580.0,547166.0,,,,,,295.0,,,0.0,0.0,,,,,904834.0,,,,5374000.0,,,,,,,42.0,,,908220.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,Iskvyx875g,RO12,,taul,z3mO,0Xwj,aKBg0iR,GHfL3MpXAX,,,sKj_,HLqf,MBhA,VpdQ,IYzP,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,,,mAja5EA,nPjI,cJvF,FzaX,8GKOjel,oslk,APUE4Qn,jySVZNlOJy,,,WqMG,RAYp,F2FyR07IdsN7I,,,-1
,,,,,819.0,7.0,,,,,,224.0,,,,,,,,120.0,150.0,,0.0,0.0,,,220.08,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.033113,,,,,,,,9.0,,,,,,,3.0,40,21.0,,5529600.0,,0.0,,,216789.6,,0.0,,0.0,,,,,,,,,14340.0,,,,,,,,,,,,,,,32.0,,,64.0,-229995.6,,,,,,500.0,,,,0.0,,423.0,16.0,,,,,,0.0,9504000.0,0.0,,,,,,120.0,,,0.0,9.0,,,,,0.0,,,,10368000.0,,,,,,,44.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,uUdt0G8EIb,RO12,,taul,1K8T,2Ix5,F0DSdMg,DKUDUftgA7,,,fxFi,9_Y1,e7QV,VpdQ,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,hdxR,cJvF,FzaX,1Fq88FJ,oslk,XByOEra,LM8l689qOp,,,fKCe,RAYp,F2FyR07IdsN7I,,,-1
,,,0.0,,,,,,,,,,,,,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.2202521,,,,,,,,,,,,,,,,8,,,,,,,,,0.0,,,,,,5.0,,,,,,,,,,,0.0,,9.0,35.28,,,,0.0,,,,,,,-1531976.0,,,,0.0,,,,,,,1880.0,,4.0,8.0,7.0,,,,,,,317.94,,,0.0,,,,,,,6.0,,,,,0.0,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,,2115.0,,,0.0,,,,,0.0,,,1410.0,,,,,,,,,r__I,avkq9ayfAo,RO12,,taul,1K8T,lK27,aoAMutf,9YuFlLzSEv,,,CqEk,9_Y1,QBpP,VpdQ,,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,NGZxnJM,ZmzZ,cJvF,,N0iD5lR,oslk,G8m0_1Y,,,,7P5s,RAYp,F2FyR07IdsN7I,,,-1
,,,,,3780.0,7.0,,,,,,3888.0,,,,,,,,328.0,410.0,,0.0,280.0,,,230.08,,,,,,,0.0,,,3742458.0,,,,,,0.0,,,,,,,,,,,,,1.477248,,,,,,,,27.0,,,,,,,3.0,190,7.0,,2073608.0,,0.0,,,35330.1,,10.0,,8.0,,,,,,,,,89037.0,,,,,,,,,,,,,,,40.0,,,24.0,180677.6,,,,,,1595.0,,,,150.0,,30384.0,,,,,,,0.0,3272875.0,1098802.0,,,,,,2200.0,,,0.0,36.0,,,,,0.0,,,,9859520.0,,,,,,,26.0,,,2073600.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,264.0,,,AhzOj17IEC,RO12,SEuy,taul,1K8T,Uk76,fhk21Ss,M2FFY3ZnAuZ9IfFj,Echnhvj,smXZ,3Ivc,9_Y1,iVbl,VpdQ,y6dw,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,QsQAxv5,,inrG0ta,,KqjecMy,bRgG,UYBR,qxDb,4UxGlow,QKW8DRm,catzS2D,jySVZNlOJy,,kG3k,7aLG,ZI9m,iyHGyLCEkQ,mj86,,-1
,,,,,1855.0,14.0,,,,,,1948.0,,,,,,,,568.0,710.0,,4.0,320.0,,,200.0,,,,,,,0.0,,,671496.0,,,,,,0.0,,,,,,,,,,,,,0.7244179000000001,,,,,,,,45.0,,,,,,,3.0,122,420.0,,2572256.0,,0.0,,,84486.0,,30.0,,24.0,,,,,,,,,132.0,,,,,,,,,,,,,,,96.0,,,56.0,205176.4,,,,,,2870.0,,,,162.0,,29133.0,4.0,,,,,,0.0,2984245.0,330018.0,,,,,,820.0,,,0.0,36.0,,,,,801752.0,,,,6574880.0,,,,,,,100.0,,,626316.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,4bwt0GoOh3,2Knk1KF,SEuy,taul,1K8T,2D6V,Fcmnmrh,rZiAFCyvvCIGZVwI,PJOsX2f,smXZ,3XiJ,9_Y1,rGJy,VpdQ,sYC_,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,ZMOGE01,,teAyFc5,7EM2,UYBR,AU8_WTd,OXxK_Of,oslk,nH3o61n,jySVZNlOJy,,kG3k,Qu4f,RAYp,55YFVY9,mj86,,-1
